assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,100,100,0,172649,None,,0,0,-3,3,0.0,698,77,None,,0,1,0.5,0.5,0,Dean,0.0,0,0,0.0,699,82,280,False,0.0,699,82,0,,2021-08-13T16:30:12.762120Z,47,0,0,None,0,,172649.jpg,0.0,0,0,Henderson,0.4,False,None,a,13,1,0.0,686,69,0,5439,0,98204,0,0.0,0.0,Henderson,0
2,0,171,100,100,2,176297,None,,0,0,-1,1,155.4,235,137,4,,0,3,1.3,0.5,0,Marcus,0.0,28,4,79.4,219,109,281,False,233.8,290,120,1224,,2022-05-06T14:00:17.389135Z,94,0,0,3,0,,176297.jpg,2.5,0,0,Rashford,0.6,False,None,a,13,1,406.0,111,61,63,315201,0,312857,0,0.0,6.7,Rashford,2
0,0,86,0,0,1,180804,None,,0,0,-1,1,1.1,468,174,None,,0,2,0.0,0.0,0,Axel,0.0,10,0,11.5,427,158,283,False,71.2,414,157,505,Season-long loan to Napoli,2022-01-10T11:26:48.234007Z,44,0,0,None,0,,180804.jpg,1.6,0,0,Tuanzebe,0.3,False,None,u,13,1,43.0,370,135,14,23217,0,63204,0,0.0,3.2,Tuanzebe,1
2,4,471,100,100,6,184667,None,,0,0,-2,2,76.3,319,101,None,,0,2,2.5,1.5,1,Victor,1.0,47,0,59.3,274,93,284,False,449.0,151,60,2353,,2022-02-03T16:00:18.394804Z,48,0,0,None,0,,184667.jpg,2.4,0,0,Lindelöf,0.5,False,None,a,13,1,66.0,333,110,66,101886,0,126059,0,0.2,13.8,Lindelöf,4
2,2,346,100,100,8,195851,None,,0,0,-1,1,325.1,130,86,None,,1,3,2.7,2.5,2,Scott,2.0,37,1,110.1,133,78,285,False,478.4,133,51,2386,,2022-04-08T15:30:12.077089Z,54,0,0,None,0,,195851.jpg,2.3,0,0,McTominay,0.3,False,None,a,13,1,297.0,153,85,68,93994,0,120847,0,0.4,12.6,McTominay,9
0,0,22,100,75,0,197365,None,,0,0,-1,1,1.0,471,176,None,,0,2,0.4,0.4,0,Eric,0.0,4,0,3.7,467,172,286,False,36.0,444,166,216,,2022-05-06T14:00:17.431282Z,49,1,0,None,0,,197365.jpg,0.5,0,0,Bailly,0.1,False,None,a,13,1,0.0,695,246,2,12015,0,18564,0,0.0,0.4,Bailly,1
0,3,329,100,100,3,214590,None,,0,0,-4,4,237.0,178,41,None,,0,2,0.5,0.5,0,Aaron,0.0,35,0,73.3,240,76,288,False,371.8,194,82,1793,,2022-04-28T23:00:11.536560Z,51,0,0,None,0,,214590.jpg,2.0,0,0,Wan-Bissaka,2.9,False,None,a,13,1,123.0,271,78,41,243548,0,804541,0,0.0,8.0,Wan-Bissaka,2
2,7,232,0,0,3,220688,None,,0,0,-4,4,266.1,157,100,None,,2,3,0.0,0.0,0,Mason,0.0,18,5,107.3,141,82,289,False,292.2,250,103,1269,Unavailable. - Unknown return date,2022-01-31T14:30:13.548667Z,71,0,0,None,0,,220688.jpg,3.9,0,0,Greenwood,3.9,False,None,n,13,1,516.0,75,42,71,1920676,0,2372148,0,0.0,10.0,Greenwood,1
0,0,50,100,100,1,43670,None,,0,0,-3,3,53.9,348,178,None,,0,3,2.3,1.5,1,Juan,1.0,4,0,14.5,418,185,459,False,33.8,447,194,230,,2021-12-11T18:30:17.342472Z,47,0,0,None,0,,43670.jpg,1.4,0,0,Mata,0.1,False,None,a,13,1,57.0,351,177,10,5875,0,7969,0,0.2,2.1,Mata,0
4,9,362,100,50,6,209243,4,,0,0,-6,6,596.7,41,30,None,,1,3,0.5,0.2,0,Jadon,0.0,28,3,150.9,65,42,485,False,363.2,203,77,1894,,2022-04-27T14:00:18.180209Z,89,0,0,None,0,,209243.jpg,3.1,0,0,Sancho,2.1,False,None,a,13,1,549.0,68,37,91,486831,0,1081917,0,0.0,10.2,Sancho,0
0,0,0,100,100,0,21205,None,,0,0,-1,1,0.0,504,20,None,,0,1,0.5,0.5,0,Tom,0.0,0,0,0.0,528,47,509,False,0.0,523,47,0,,2022-02-18T14:30:15.233051Z,39,0,0,None,0,,21205.jpg,0.0,0,0,Heaton,0.8,False,None,a,13,1,0.0,470,5,0,85087,0,60621,0,0.0,0.0,Heaton,0
0,5,382,None,None,5,216051,None,,0,0,-3,3,286.1,146,33,None,,0,2,2.5,1.5,1,José Diogo,1.0,29,0,82.2,207,57,510,False,411.0,173,73,1797,,None,42,0,0,None,0,,216051.jpg,2.2,0,0,Dalot Teixeira,1.4,False,None,a,13,1,126.0,269,77,54,643271,0,538924,0,0.2,12.9,Dalot,4
0,0,0,0,0,0,156689,None,,0,0,0,0,0.0,712,297,None,,0,3,0.0,0.0,0,Andreas,0.0,0,0,0.0,712,296,511,False,0.0,712,296,0,Season-long loan to Flamengo,2021-08-23T09:38:59.366536Z,50,0,0,None,0,,156689.jpg,0.0,0,0,Pereira,0.0,False,None,u,13,1,0.0,705,297,0,167,0,1935,0,0.0,0.0,Pereira,0
3,2,193,None,None,4,449434,None,,0,0,-2,2,172.1,223,132,None,,0,3,3.3,2.5,2,Anthony,2.0,17,2,68.2,254,119,512,False,206.2,308,128,1208,,None,48,0,0,None,0,,449434.jpg,2.8,0,0,Elanga,0.8,False,None,a,13,1,303.0,150,83,59,210903,0,145567,0,0.4,12.3,Elanga,0
1,9,378,100,100,5,90152,None,,0,0,0,0,60.0,340,115,None,,2,2,4.7,0.5,0,Raphaël,0.0,22,1,58.5,277,95,555,False,402.4,180,77,1829,,2022-04-08T15:30:12.413540Z,55,0,0,None,0,,90152.jpg,3.4,0,0,Varane,2.3,False,None,a,13,1,119.0,283,85,75,703400,0,689501,0,0.0,13.6,Varane,0
3,29,608,100,25,8,14937,None,,0,0,-3,3,421.9,91,11,1,,8,4,1.6,0.1,0,Cristiano Ronaldo,0.0,41,18,274.6,10,2,579,False,800.4,22,2,2454,,2022-05-21T14:00:12.847353Z,122,0,0,1,0,,14937.jpg,5.3,0,0,dos Santos Aveiro,18.1,False,None,a,13,1,1535.0,4,2,159,7045959,0,6056855,0,0.0,13.0,Ronaldo,8
0,0,41,100,50,0,76359,None,,0,0,0,0,1.6,464,172,None,,0,2,0.5,0.2,0,Phil,0.0,3,0,5.5,456,167,632,False,53.0,425,161,161,,2022-05-20T17:00:12.205145Z,45,0,0,None,0,,76359.jpg,1.0,0,0,Jones,0.0,False,None,a,13,1,0.0,600,235,4,5223,0,4157,0,0.0,0.9,Jones,0
0,0,0,0,0,0,493250,None,,0,0,0,0,0.0,717,300,None,,0,3,0.0,0.0,0,Amad,0.0,0,0,0.0,718,299,636,False,0.0,718,299,0,Season-long loan to Rangers,2022-01-28T09:30:47.262576Z,50,0,0,None,0,,493250.jpg,0.0,0,0,Diallo,0.0,False,None,u,13,1,0.0,711,300,0,580,0,588,0,0.0,0.0,Diallo,0
0,0,-2,None,None,0,465527,None,,0,0,0,0,4.4,452,212,None,,0,3,0.5,1.5,1,Hannibal,1.0,2,0,1.7,493,214,706,False,4.2,495,215,67,,None,45,0,0,None,0,,465527.jpg,0.5,0,0,Mejbri,0.0,False,None,a,13,1,9.0,425,204,1,1116,0,658,0,0.2,0.2,Mejbri,2
0,0,5,100,75,0,493105,None,,0,0,0,0,0.3,489,227,None,,0,3,0.5,1.1,1,Alejandro,1.0,0,0,0.0,684,278,723,False,0.0,684,278,12,,2022-05-20T23:00:12.434653Z,45,0,0,None,0,,493105.jpg,1.0,0,0,Garnacho Ferreyra,0.0,False,None,a,13,1,0.0,669,279,2,849,0,306,0,0.2,0.4,Garnacho,0
0,0,3,None,None,0,472464,None,,0,0,0,0,0.8,476,221,None,,0,3,0.5,1.5,1,Shola,1.0,0,0,0.1,520,227,727,False,0.4,515,225,15,,None,45,0,0,None,0,,472464.jpg,1.0,0,0,Shoretire,0.0,False,None,a,13,1,0.0,661,273,1,122,0,31,0,0.2,0.2,Shoretire,0
0,0,0,None,None,0,515501,None,,0,0,0,0,0.0,579,230,None,,0,2,0.5,0.5,0,Álvaro,0.0,0,0,0.0,595,230,728,False,0.0,590,230,0,,None,40,0,0,None,0,,515501.jpg,0.0,0,0,Fernández,0.0,False,None,a,13,1,0.0,547,224,0,409,0,109,0,0.0,0.0,Álvaro Fernández,0
0,0,0,None,None,0,461529,None,,0,0,0,0,0.0,667,269,None,,0,3,None,1.8,0,Charlie,0.0,0,0,0.0,671,267,737,False,0.0,669,266,0,,None,45,0,0,None,0,,461529.jpg,0.0,0,0,Savage,0.0,False,None,a,13,1,0.0,654,267,0,0,0,0,0,0.0,0.0,Savage,0
3,3,248,100,0,6,200089,None,,0,0,-7,7,243.2,173,110,None,,0,3,0.0,0.0,0,Joseph,0.0,37,2,101.3,155,88,19,False,320.4,232,95,2037,,2022-05-09T10:00:21.136448Z,53,0,0,None,0,,200089.jpg,2.7,0,0,Willock,0.8,False,None,a,14,4,449.0,95,50,79,505066,0,564746,0,0.0,14.9,Willock,0
2,7,530,100,100,9,169359,3,,0,0,-3,3,635.1,35,8,None,,0,2,4.3,6.0,3,Matt,5.5,47,1,140.7,76,10,39,False,587.4,88,34,2871,,2022-02-11T10:30:11.967976Z,47,1,0,None,0,,169359.jpg,3.1,0,0,Targett,2.8,False,None,a,14,4,184.0,227,58,101,438959,0,888670,0,1.2,21.5,Targett,3
1,6,454,100,100,9,78916,None,,0,0,-1,1,83.8,307,95,None,,1,2,3.7,4.5,2,Dan,4.0,30,1,94.0,179,48,58,False,594.0,82,30,2461,,2022-02-08T00:30:13.174416Z,44,0,0,None,0,,78916.jpg,3.2,0,0,Burn,1.1,False,None,a,14,4,264.0,172,30,92,309113,0,213973,0,0.9,20.9,Burn,8
0,8,228,100,75,6,60689,None,,0,0,-7,7,265.4,159,24,None,,0,4,1.0,0.8,1,Chris,0.5,41,5,130.5,93,21,109,False,274.8,262,32,2694,,2022-05-16T23:30:11.410970Z,63,0,0,2,0,,60689.jpg,2.7,0,0,Wood,1.8,False,None,a,14,4,784.0,36,12,91,958424,0,1051175,0,0.1,14.4,Wood,1
1,6,292,100,0,6,50232,5,,0,0,-2,2,246.7,169,106,3,,2,3,0.0,0.0,0,Jonjo,0.0,30,2,72.6,242,113,291,False,320.8,230,94,1981,,2022-05-09T10:00:21.850555Z,53,0,0,None,0,,50232.jpg,2.6,1,0,Shelvey,0.1,False,None,a,14,4,156.0,241,125,63,37966,0,41711,0,0.0,11.9,Shelvey,5
2,0,207,100,100,0,56983,None,,0,0,-1,1,420.4,92,15,4,,0,2,0.7,1.0,1,Matt,0.5,37,0,74.0,237,73,292,False,226.0,296,112,1333,,2022-01-21T11:30:20.634239Z,49,0,0,4,0,,56983.jpg,1.1,0,0,Ritchie,0.2,False,None,a,14,4,92.0,311,100,20,39089,0,53559,0,0.1,4.1,Ritchie,5
1,1,131,100,0,0,58845,None,,0,0,-1,1,49.9,353,125,None,,0,2,0.0,0.0,0,Ciaran,0.0,27,0,33.1,353,124,293,False,189.2,321,127,1012,,2022-02-04T12:30:19.971348Z,44,0,0,None,0,,58845.jpg,1.1,1,0,Clark,0.1,False,None,a,14,4,95.0,308,98,14,12883,0,20331,0,0.0,3.2,Clark,2
0,3,110,100,100,0,59735,None,,0,0,0,0,0.0,616,68,None,,0,1,0.5,0.5,0,Karl,0.0,15,0,15.8,412,25,294,False,157.0,353,25,720,,2021-12-28T00:00:18.827656Z,45,0,0,None,0,,59735.jpg,2.5,0,24,Darlow,0.3,False,None,a,14,4,0.0,598,59,20,46851,0,80692,0,0.0,4.4,Darlow,1
0,9,465,100,100,8,67089,None,,0,0,-1,1,20.0,408,6,None,,1,1,5.7,5.5,3,Martin,5.0,35,0,61.1,268,15,295,False,590.8,85,16,2340,,2022-03-28T09:30:16.743178Z,44,0,0,None,0,,67089.jpg,3.7,0,73,Dubravka,2.8,False,None,a,14,4,0.0,572,50,96,461912,0,230296,0,1.1,21.8,Dubravka,1
0,14,220,100,100,3,75115,None,,0,0,-4,4,127.3,266,41,None,,1,4,1.3,8.0,13,Callum,7.5,32,8,92.4,186,35,296,False,319.8,233,27,1386,,2021-12-28T00:00:18.847805Z,71,0,0,1,0,,75115.jpg,4.2,0,0,Wilson,1.5,False,None,a,14,4,494.0,81,32,75,741395,0,1162192,0,1.1,10.6,Wilson,4
0,0,25,0,0,0,83314,None,,0,0,-2,2,12.1,430,206,None,,0,3,0.0,0.0,0,Jeff,0.0,3,1,6.0,454,203,297,False,38.8,442,191,69,Joined Queens Park Rangers on loan until the end of the season - Expected back 01 Jul,2022-02-01T00:30:12.083161Z,48,0,0,None,0,,83314.jpg,2.7,0,0,Hendrick,0.0,False,None,u,14,4,9.0,427,206,8,3981,0,7168,0,0.0,1.7,Hendrick,0
5,8,263,100,50,5,90105,2,,0,0,-4,4,428.1,88,64,None,,1,3,0.3,0.5,0,Ryan,0.5,23,2,99.2,163,92,298,False,250.2,278,114,1459,,2022-05-20T10:30:12.265519Z,51,0,0,None,0,,90105.jpg,2.9,0,0,Fraser,0.3,False,None,a,14,4,324.0,137,76,78,247027,0,238527,0,0.1,15.3,Fraser,3
1,2,284,100,100,3,101148,None,,0,0,-1,1,46.4,361,130,None,,0,2,2.7,2.0,2,Jamaal,1.5,44,1,74.2,236,72,299,False,418.4,168,69,2055,,2022-02-14T10:30:19.906206Z,44,2,0,None,0,,101148.jpg,1.8,0,0,Lascelles,0.2,False,None,a,14,4,280.0,164,27,47,30871,0,47254,0,0.3,10.7,Lascelles,5
0,0,22,100,100,0,104547,None,,0,0,-3,3,24.2,400,53,None,,0,4,1.0,1.0,0,Dwight,0.5,0,0,4.1,463,56,300,False,4.2,497,59,34,,2021-11-26T10:30:11.133313Z,52,0,0,None,0,,104547.jpg,0.9,0,0,Gayle,0.2,False,None,a,14,4,13.0,420,61,7,29968,0,38063,0,0.1,1.3,Gayle,1
0,0,28,100,100,1,106618,None,,0,0,0,0,1.9,462,171,None,,0,2,0.5,0.5,0,Paul,0.0,1,0,2.6,481,176,301,False,24.2,458,172,197,,2022-01-23T00:00:13.340898Z,45,0,0,None,0,,106618.jpg,2.3,0,0,Dummett,0.0,False,None,a,14,4,0.0,602,236,7,3047,0,3467,0,0.0,1.6,Dummett,2
3,0,206,100,75,1,109528,None,,0,0,-1,1,65.4,330,108,None,,0,2,0.4,0.4,0,Javier,0.0,27,1,37.7,337,121,302,False,244.2,286,110,1258,,2022-05-16T23:30:11.809507Z,39,0,0,None,0,,109528.jpg,2.0,0,0,Manquillo,4.6,False,None,a,14,4,64.0,338,115,38,710808,0,1064924,0,0.0,9.7,Manquillo,5
1,3,262,100,100,6,111773,None,,0,0,-2,2,102.7,288,86,None,,0,2,4.5,4.0,0,Emil,3.5,20,0,42.9,324,112,303,False,270.4,266,100,1636,,2022-03-11T13:00:16.575887Z,43,0,0,None,0,,111773.jpg,2.9,0,0,Krafth,0.2,False,None,a,14,4,54.0,353,122,58,25337,0,16461,0,0.8,13.5,Krafth,5
4,0,215,None,None,2,114243,4,,0,0,-4,4,282.0,152,97,5,,0,3,2.7,2.0,2,Jacob,1.5,35,1,82.8,205,103,304,False,267.8,267,111,1457,,None,46,0,0,None,0,,114243.jpg,1.9,0,0,Murphy,0.4,False,None,a,14,4,281.0,163,91,62,154923,0,153095,0,0.3,13.5,Murphy,4
2,10,383,100,75,6,119471,None,,0,0,-4,4,115.9,278,82,2,,2,2,1.0,0.8,0,Fabian,0.5,32,2,81.7,211,58,305,False,465.2,140,54,2158,,2022-05-16T23:30:11.824108Z,41,0,0,5,0,,119471.jpg,3.5,0,0,Schär,2.5,False,None,a,14,4,234.0,187,37,88,711339,0,507246,0,0.1,21.5,Schär,4
0,3,124,100,0,0,153127,None,,0,0,0,0,33.6,378,190,None,,1,3,0.0,0.0,0,Isaac,0.0,25,1,28.3,372,167,306,False,187.6,324,133,1000,,2021-12-31T00:00:15.058038Z,45,0,0,None,0,,153127.jpg,2.0,0,0,Hayden,0.1,False,None,a,14,4,66.0,332,170,28,55543,0,62328,0,0.0,6.2,Hayden,5
7,15,394,100,100,9,170137,None,,0,0,2,-2,671.5,27,2,None,,0,4,3.0,4.0,5,Allan,3.5,54,5,211.3,27,7,307,False,575.8,94,9,2804,,2022-03-11T00:30:19.750020Z,67,0,0,None,0,,170137.jpg,3.3,0,0,Saint-Maximin,10.9,False,None,a,14,4,862.0,29,10,116,3775491,0,3405914,0,0.5,17.3,Saint-Maximin,6
0,0,228,100,100,6,179018,None,,0,0,-5,5,240.9,177,111,None,,0,3,2.5,3.0,2,Miguel,2.5,32,1,81.8,210,106,308,False,227.2,295,124,1706,,2021-10-13T23:00:13.011769Z,50,0,0,None,0,,179018.jpg,2.0,0,0,Almirón,0.2,False,None,a,14,4,347.0,130,73,59,47676,0,71012,0,0.5,11.8,Almirón,2
1,1,206,None,None,2,180135,None,,0,0,-2,2,116.6,277,154,6,,0,3,2.5,3.0,2,Sean,2.5,29,1,45.7,317,143,309,False,246.0,282,115,1458,,None,43,0,0,None,0,,180135.jpg,2.0,0,0,Longstaff,0.5,False,None,a,14,4,93.0,310,159,48,143490,0,138008,0,0.6,11.2,S.Longstaff,1
2,7,323,100,100,7,180974,None,,0,0,-1,1,386.6,102,12,None,,1,4,5.7,3.5,1,Joelinton Cássio,3.0,46,4,149.5,66,16,310,False,529.6,115,11,2554,,2022-03-11T00:30:19.767393Z,59,0,0,3,0,,180974.jpg,2.4,0,0,Apolinário de Lira,1.7,False,None,a,14,4,583.0,60,26,83,363722,0,270123,0,0.5,14.1,Joelinton,8
0,0,39,100,0,1,194799,None,,0,0,-3,3,13.8,420,156,None,,0,2,0.0,0.0,0,Jamal,0.0,4,0,5.6,455,166,311,False,39.4,441,165,261,,2022-02-04T12:30:20.044776Z,42,0,0,None,0,,194799.jpg,2.0,0,0,Lewis,0.1,False,None,a,14,4,2.0,449,172,10,9556,0,18396,0,0.0,2.4,Lewis,1
0,0,0,0,0,0,223175,None,,0,0,0,0,0.0,640,253,None,,0,3,0.0,0.0,0,Matthew,0.0,0,0,0.0,646,252,312,False,0.0,644,251,0,Joined Aberdeen on a season-long loan,2021-08-28T09:00:07.558064Z,45,0,0,None,0,,223175.jpg,0.0,0,0,Longstaff,0.0,False,None,u,14,4,0.0,627,251,0,1349,0,9579,0,0.0,0.0,M.Longstaff,0
1,0,91,100,100,0,57145,None,,0,0,-2,2,13.8,421,157,None,,0,2,0.5,0.5,0,Federico,0.0,12,0,21.2,400,146,465,False,129.4,368,144,521,,2022-05-12T13:00:12.202696Z,43,0,0,None,0,,57145.jpg,1.6,0,0,Fernández,0.1,False,None,a,14,4,69.0,329,108,11,7585,0,19557,0,0.0,2.6,Fernández,0
0,0,64,0,0,0,155503,None,,0,0,-2,2,0.0,592,58,None,,0,1,0.0,0.0,0,Freddie,0.0,12,0,9.0,438,29,513,False,89.4,398,28,360,Joined Bournemouth on loan until the end of the season - Expected back 01 Jul,2022-01-31T15:30:11.826652Z,43,0,0,None,1,,155503.jpg,2.2,0,10,Woodman,0.3,False,None,u,14,4,0.0,564,45,9,50848,0,66315,0,0.0,2.1,Woodman,0
0,0,0,None,None,0,81441,None,,0,0,-1,1,0.0,508,23,None,,0,1,0.5,0.5,0,Mark,0.0,0,0,0.0,530,48,514,False,0.0,525,48,0,,None,39,0,0,None,0,,81441.jpg,0.0,0,0,Gillespie,0.3,False,None,a,14,4,0.0,474,8,0,49642,0,40000,0,0.0,0.0,Gillespie,0
0,0,0,0,0,0,461484,None,,0,0,-1,1,0.0,607,237,None,,0,3,0.0,0.0,0,Joe,0.0,0,0,0.0,617,236,599,False,0.0,613,234,0,Joined Hartlepool United on loan until the end of the season - Expected back 01 Jul,2022-01-30T09:30:13.982089Z,44,0,0,None,0,,461484.jpg,0.0,0,0,White,0.1,False,None,u,14,4,0.0,586,234,0,35452,0,33733,0,0.0,0.0,White,0
0,0,0,0,0,0,215379,None,,0,0,0,0,0.0,631,246,None,,0,3,0.0,0.0,0,Elliot,0.0,0,0,0.0,637,245,609,False,0.0,634,243,0,Joined Bristol Rovers on loan until the end of the season - Expected back 01 Jul,2022-01-31T23:00:12.559031Z,45,0,0,None,0,,215379.jpg,0.0,0,0,Anderson,0.0,False,None,u,14,4,0.0,616,244,0,3266,0,3158,0,0.0,0.0,Anderson,0
0,3,101,100,100,1,77794,1,,0,0,-1,1,128.3,265,76,1,,0,2,0.5,1.5,2,Kieran,1.0,5,2,30.8,362,127,678,False,164.8,344,138,429,,2022-02-09T04:00:16.725779Z,49,0,0,None,0,,77794.jpg,4.7,0,0,Trippier,0.3,False,None,a,14,4,14.0,417,157,28,164110,0,140033,0,0.2,5.7,Trippier,0
1,11,245,100,100,4,208706,None,,0,0,0,0,190.9,206,124,None,,3,3,6.3,7.0,2,Bruno,6.5,13,5,92.3,187,97,697,False,407.6,175,66,1031,,2022-03-11T00:30:20.290207Z,50,0,0,None,0,,208706.jpg,3.9,0,0,Guimarães Rodriguez Moura,2.8,False,None,a,14,4,323.0,139,78,67,356596,0,105753,0,1.3,13.4,Bruno Guimarães,4
0,0,0,None,None,0,461508,None,,0,0,-1,1,0.0,608,238,None,,0,3,0.5,0.5,0,Lucas,0.0,0,0,0.0,618,237,707,False,0.0,614,235,0,,None,44,0,0,None,0,,461508.jpg,0.0,0,0,De Bolle,0.0,False,None,a,14,4,0.0,587,235,0,1193,0,866,0,0.0,0.0,De Bolle,0
1,1,283,100,50,2,243568,4,,0,0,-2,2,458.7,77,57,4,,0,3,0.3,0.2,0,Billy,1.3,52,0,87.2,200,102,145,False,280.2,257,107,1852,,2022-05-15T21:30:12.558366Z,43,0,0,None,0,,243568.jpg,2.0,0,0,Gilmour,3.0,False,None,a,15,45,134.0,263,136,49,520857,0,930020,0,0.3,11.4,Gilmour,2
1,4,346,100,100,2,232937,None,,0,0,-1,1,289.3,143,31,None,,0,2,-1.0,-1.0,0,Brandon,0.0,52,0,74.5,235,71,290,False,371.0,195,83,2119,,2022-03-18T14:00:11.764007Z,39,0,0,None,0,,232937.jpg,1.4,0,0,Williams,4.6,False,None,a,15,45,80.0,322,105,36,1020895,0,840809,0,0.0,9.2,Williams,8
0,0,0,None,None,0,18499,None,,0,0,-1,1,0.0,503,19,None,,0,1,-1.0,-1.0,0,Michael,0.0,0,0,0.0,527,46,313,False,0.0,522,46,0,,None,39,0,0,None,0,,18499.jpg,0.0,0,0,McGovern,1.1,False,None,a,15,45,0.0,469,4,0,150000,0,108760,0,0.0,0.0,McGovern,0
0,11,527,100,100,5,20480,None,,0,0,0,0,13.4,423,8,None,,3,1,-0.2,-0.3,2,Tim,0.7,62,0,81.4,212,9,314,False,799.8,23,9,2610,,2022-01-15T18:30:14.098503Z,45,1,0,None,0,,20480.jpg,3.1,0,106,Krul,1.4,False,None,a,15,45,0.0,595,56,90,189364,0,213372,0,0.2,20.0,Krul,1
3,19,441,100,100,6,57127,None,,0,0,1,-1,367.7,112,15,None,,2,4,2.2,3.0,2,Teemu,4.0,79,11,198.2,33,10,315,False,527.6,117,12,3253,,2021-12-29T00:30:19.977311Z,61,0,0,1,0,,57127.jpg,3.8,0,0,Pukki,9.6,False,None,a,15,45,1087.0,14,7,142,1980603,0,1703648,0,0.7,23.3,Pukki,4
0,0,0,0,0,0,71738,None,,0,0,0,0,0.0,709,295,None,,0,3,0.0,0.0,0,Marco,0.0,0,0,0.0,709,294,316,False,0.0,709,294,0,Left the club by mutual consent on 30/6. - Unknown return date,2021-07-01T13:30:07.826050Z,50,0,0,None,0,,71738.jpg,0.0,0,0,Stiepermann,0.0,False,None,u,15,45,0.0,702,295,0,0,0,41,0,0.0,0.0,Stiepermann,0
0,0,112,100,100,0,76306,None,,0,0,-1,1,129.6,264,149,None,,0,3,-0.2,0.0,1,Lukas,1.0,16,0,33.5,352,157,317,False,89.4,399,168,759,,2022-04-22T09:00:15.339198Z,44,0,0,None,0,,76306.jpg,1.2,0,0,Rupp,0.2,False,None,a,15,45,117.0,286,149,23,48879,0,49011,0,0.2,5.2,Rupp,0
0,0,308,100,0,6,78607,None,,0,0,-1,1,184.9,212,127,None,,0,3,0.0,0.0,0,Kenny,0.0,62,1,88.8,196,99,318,False,346.6,214,84,2707,,2022-04-30T17:30:18.170987Z,49,0,0,None,0,,78607.jpg,2.2,0,0,McLean,0.1,False,None,a,15,45,355.0,127,71,69,21478,0,23078,0,0.0,14.1,McLean,3
0,4,508,100,100,6,83428,None,,0,0,-1,1,74.7,320,102,None,,0,2,0.0,0.0,0,Grant,1.0,70,1,106.5,143,30,319,False,762.8,31,7,2897,,2021-12-11T22:30:17.023030Z,44,0,0,None,0,,83428.jpg,2.2,0,0,Hanley,0.2,False,None,a,15,45,226.0,190,40,71,43907,0,46592,0,0.2,16.1,Hanley,2
0,0,0,0,0,0,89470,None,,0,0,-1,1,0.0,704,293,None,,0,3,0.0,0.0,0,Onel,0.0,0,0,0.0,704,292,320,False,0.0,704,292,0,Joined Middlesbrough on a season-long loan - Expected back 01 Jul,2021-08-30T08:30:14.673710Z,49,0,0,None,0,,89470.jpg,0.0,0,0,Hernández,0.0,False,None,u,15,45,0.0,693,293,0,392,0,4862,0,0.0,0.0,Hernández,0
0,0,163,100,100,2,113564,None,,0,0,-1,1,58.0,344,118,None,,0,2,0.0,-0.3,-1,Sam,0.7,27,0,39.7,329,116,321,False,216.4,303,116,1023,,2022-03-11T13:30:18.760064Z,44,0,0,None,0,,113564.jpg,1.3,0,0,Byram,0.0,False,None,a,15,45,121.0,277,81,20,4027,0,4887,0,0.2,4.5,Byram,3
0,0,0,0,0,0,167522,None,,0,0,-1,1,0.0,719,92,None,,0,4,0.0,0.0,0,Jordan,0.0,0,0,0.0,721,91,322,False,0.0,721,91,0,Joined West Bromwich Albion on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.591924Z,54,0,0,None,0,,167522.jpg,0.0,0,0,Hugill,0.0,False,None,u,15,45,0.0,716,91,0,507,0,3462,0,0.0,0.0,Hugill,0
1,1,122,None,None,2,171270,1,,0,0,-4,4,246.2,170,107,2,,0,3,0.6,0.3,2,Kieran,1.3,24,1,45.7,318,144,323,False,133.8,366,154,905,,None,51,0,0,None,0,,171270.jpg,2.2,0,0,Dowell,0.1,False,None,a,15,45,80.0,323,165,41,6646,0,9047,0,0.3,8.0,Dowell,0
0,0,16,100,0,0,192303,None,,0,0,-1,1,0.8,474,177,None,,0,2,0.0,0.0,0,Christoph,0.0,8,0,3.7,466,171,324,False,24.8,457,171,156,,2022-04-29T11:30:17.987619Z,44,0,0,None,0,,192303.jpg,0.0,0,0,Zimmermann,0.0,False,None,a,15,45,11.0,422,160,0,2924,0,9001,0,0.0,0.0,Zimmermann,0
0,0,48,0,0,0,193111,None,,0,0,-2,2,48.5,355,180,None,,0,3,0.0,0.0,0,Todd,0.0,15,0,10.3,429,191,325,False,34.4,445,193,438,Joined Bournemouth on loan until the end of the season - Expected back 01 Jul,2022-01-31T23:00:12.391255Z,53,0,0,None,0,,193111.jpg,1.2,0,0,Cantwell,0.2,False,None,u,15,45,20.0,406,199,10,28054,0,72538,0,0.0,1.9,Cantwell,2
